"exam_id","student_id","subj_id","mark","exam_date"
14304,3203,10,5,2000-06-16
14305,3203,2,2,2000-06-18
14306,3204,8,4,2000-06-12
14307,3204,4,3,2000-05-03
14308,3205,3,5,2000-01-25
14309,3205,7,3,2000-05-31
14310,3205,2,1,2000-05-15
14311,3205,11,2,2000-03-22
14312,3205,8,4,2000-05-09
14313,3206,1,2,2000-06-17
14314,3206,4,3,2000-04-16
14315,3207,12,2,2000-03-26
14316,3207,3,1,2000-03-30
14317,3207,9,1,2000-02-13
14318,3208,7,2,2000-05-30
14319,3208,12,4,2000-03-28
14320,3209,13,3,2000-06-17
14321,3209,4,4,2000-06-19
14322,3209,7,3,2000-03-29
14323,3209,1,1,2000-02-09
14324,3209,3,1,2000-02-23
14325,3209,8,5,2000-05-26
14326,3210,4,1,2000-03-14
14327,3210,9,3,2000-01-10
14328,3210,2,4,2000-04-24
14329,3210,2,5,2000-06-09
14330,3210,4,1,2000-03-11
14331,3210,11,4,2000-04-19
14332,3210,10,1,2000-06-04
14333,3211,1,5,2000-03-23
14334,3211,3,1,2000-03-07
14335,3211,14,3,2000-06-06
14336,3211,10,4,2000-02-14
14337,3212,3,1,2000-02-28
14338,3212,5,4,2000-02-15
14339,3212,9,3,2000-04-07
14340,3212,6,2,2000-01-17
14341,3212,2,2,2000-05-17
14342,3212,2,4,2000-01-30
14343,3212,9,5,2000-04-14
14344,3213,11,2,2000-03-18
14345,3214,1,1,2000-05-26
14346,3214,12,2,2000-02-12
14347,3214,8,2,2000-02-09
14348,3215,10,1,2000-06-27
14349,3215,14,3,2000-05-03
14350,3216,4,5,2000-01-29
14351,3217,10,5,2000-06-09
14352,3217,4,5,2000-05-21
14353,3217,6,3,2000-03-20
14354,3217,5,4,2000-01-08
14355,3218,10,1,2000-05-29
14356,3218,9,3,2000-01-07
14357,3219,6,5,2000-02-28
14358,3220,12,4,2000-03-20
14359,3220,9,1,2000-02-24
14360,3220,6,2,2000-03-05
14361,3220,14,3,2000-02-23
14362,3220,7,2,2000-04-07
14363,3221,1,3,2000-05-18
14364,3221,13,1,2000-02-29
14365,3221,11,4,2000-05-05
14366,3221,2,4,2000-05-28
14367,3221,7,4,2000-03-03
14368,3221,3,3,2000-06-19
14369,3221,9,1,2000-01-16
14370,3221,10,1,2000-05-15
14371,3222,14,4,2000-03-21
14372,3222,5,3,2000-04-11
14373,3222,6,4,2000-04-27
14374,3222,11,4,2000-02-15
14375,3223,4,4,2000-03-17
14376,3223,6,3,2000-02-15
14377,3223,11,4,2000-05-22
14378,3223,5,1,2000-01-18
14379,3223,2,2,2000-04-23
14380,3224,8,3,2000-05-27
14381,3224,9,4,2000-05-16
14382,3224,8,4,2000-03-18
14383,3224,10,5,2000-02-03
14384,3224,11,4,2000-05-23
14385,3224,14,4,2000-03-09
14386,3224,7,1,2000-06-27
14387,3225,5,4,2000-03-08
14388,3225,8,3,2000-02-01
14389,3225,3,4,2000-03-04
14390,3225,2,1,2000-06-04
14391,3225,14,1,2000-03-29
14392,3226,7,5,2000-05-07
14393,3226,12,2,2000-04-14
14394,3226,10,4,2000-05-15
14395,3226,12,4,2000-03-31
14396,3226,3,1,2000-01-17
14397,3226,13,3,2000-04-09
14398,3227,2,2,2000-01-25
14399,3228,10,5,2000-06-13
14400,3228,4,5,2000-02-17
14401,3228,13,1,2000-05-11
14402,3228,9,1,2000-05-21
14403,3229,3,5,2000-04-26
14404,3229,12,3,2000-04-29
14405,3229,14,5,2000-03-17
14406,3229,12,3,2000-04-03
14407,3230,2,4,2000-05-30
14408,3230,6,1,2000-02-19
14409,3230,8,4,2000-05-03
14410,3230,5,3,2000-01-23
14411,3230,1,3,2000-06-04
14412,3230,9,5,2000-04-25
14413,3230,4,5,2000-01-24
14414,3230,3,4,2000-06-13
14415,3231,4,5,2000-01-11
14416,3231,1,1,2000-02-24
14417,3231,8,1,2000-05-18
14418,3231,1,2,2000-02-16
14419,3231,10,4,2000-05-23
14420,3232,13,5,2000-02-21
14421,3232,5,1,2000-02-06
14422,3232,7,1,2000-01-16
14423,3233,2,3,2000-01-05
14424,3234,10,3,2000-04-23
14425,3234,4,5,2000-05-27
14426,3234,4,5,2000-02-18
14427,3234,3,4,2000-03-14
14428,3234,6,2,2000-01-06
14429,3234,14,3,2000-05-30
14430,3234,6,2,2000-02-09
14431,3234,7,5,2000-04-14
14432,3235,11,4,2000-01-21
14433,3235,8,1,2000-02-19
14434,3235,4,5,2000-02-25
14435,3235,11,4,2000-02-20
14436,3235,9,1,2000-06-20
14437,3235,3,1,2000-02-19
14438,3235,7,2,2000-05-20
14439,3236,2,2,2000-02-22
14440,3236,3,3,2000-05-21
14441,3236,2,2,2000-02-28
14442,3236,8,3,2000-03-05
14443,3237,9,1,2000-03-26
14444,3238,14,3,2000-01-13
14445,3238,8,2,2000-02-14
14446,3239,9,2,2000-05-05
14447,3239,11,1,2000-03-01
14448,3239,14,3,2000-02-27
14449,3239,14,3,2000-01-24
14450,3240,10,2,2000-02-28
14451,3240,13,4,2000-06-16
14452,3240,1,5,2000-03-15
14453,3240,7,5,2000-03-22
14454,3241,1,3,2000-05-31
14455,3241,5,1,2000-06-22
14456,3241,7,5,2000-02-17
14457,3241,3,4,2000-01-19
14458,3241,9,5,2000-03-14
14459,3241,9,3,2000-03-28
14460,3241,6,4,2000-06-27
14461,3242,12,2,2000-01-23
14462,3242,9,3,2000-05-31
14463,3242,3,3,2000-03-30
14464,3242,6,1,2000-01-25
14465,3242,11,2,2000-02-14
14466,3242,6,4,2000-06-01
14467,3242,6,2,2000-03-09
14468,3242,4,3,2000-03-22
14469,3243,10,2,2000-04-29
14470,3243,14,4,2000-02-05
14471,3243,9,2,2000-06-14
14472,3243,1,1,2000-02-21
14473,3243,3,5,2000-04-10
14474,3244,11,2,2000-06-13
14475,3244,4,2,2000-03-11
14476,3244,1,2,2000-04-29
14477,3244,10,3,2000-02-27
14478,3244,6,3,2000-05-06
14479,3244,8,4,2000-06-28
14480,3244,13,2,2000-04-15
14481,3244,8,5,2000-03-31
14482,3245,8,2,2000-02-17
14483,3245,3,3,2000-03-31
14484,3245,11,2,2000-01-11
14485,3245,9,4,2000-06-17
14486,3246,10,3,2000-02-04
14487,3246,4,4,2000-01-01
14488,3246,10,2,2000-06-21
14489,3246,5,3,2000-04-06
14490,3246,11,4,2000-04-13
14491,3246,14,4,2000-01-20
14492,3246,7,1,2000-05-17
14493,3247,9,3,2000-05-15
14494,3247,7,2,2000-04-13
14495,3247,8,5,2000-06-21
14496,3247,5,4,2000-04-29
14497,3247,7,3,2000-05-04
14498,3248,11,4,2000-04-01
14499,3248,10,1,2000-06-02
14500,3248,13,4,2000-04-22
14501,3248,1,1,2000-02-24
14502,3248,13,2,2000-02-12
14503,3248,14,3,2000-03-27
14504,3249,14,2,2000-03-24
14505,3249,3,3,2000-02-15
14506,3249,11,4,2000-06-24
14507,3249,10,4,2000-06-20
14508,3249,14,5,2000-06-21
14509,3249,8,3,2000-02-27
14510,3249,12,1,2000-05-02
14511,3250,9,4,2000-01-27
14512,3251,5,2,2000-04-06
14513,3251,9,3,2000-03-20
14514,3251,12,3,2000-05-10
14515,3251,7,3,2000-01-22
14516,3251,7,5,2000-01-28
14517,3252,14,1,2000-05-16
14518,3252,13,1,2000-04-05
14519,3252,4,3,2000-03-25
14520,3252,7,2,2000-02-15
14521,3252,2,1,2000-02-12
14522,3252,11,1,2000-02-15
14523,3252,13,4,2000-01-12
14524,3253,5,1,2000-01-18
14525,3253,8,4,2000-05-30
14526,3253,12,2,2000-05-31
14527,3253,12,1,2000-03-12
14528,3253,10,5,2000-05-12
14529,3254,5,1,2000-02-01
14530,3254,12,1,2000-06-25
14531,3254,8,2,2000-04-03
14532,3255,4,3,2000-03-13
14533,3255,3,3,2000-02-02
14534,3255,4,4,2000-05-08
14535,3255,13,3,2000-03-09
14536,3255,4,4,2000-02-10
14537,3255,5,2,2000-02-20
14538,3255,2,4,2000-05-25
14539,3256,7,4,2000-06-05
14540,3256,8,4,2000-03-15
14541,3257,9,4,2000-06-26
14542,3257,13,2,2000-02-05
14543,3257,3,4,2000-01-08
14544,3257,3,1,2000-02-27
14545,3257,8,3,2000-01-04
14546,3258,4,2,2000-06-17
14547,3258,12,5,2000-02-22
14548,3258,5,5,2000-01-19
14549,3258,11,1,2000-02-21
14550,3258,11,3,2000-04-13
14551,3258,6,1,2000-03-03
14552,3258,14,1,2000-06-13
14553,3258,4,1,2000-03-03
14554,3259,4,1,2000-06-27
14555,3259,9,2,2000-04-01
14556,3259,12,1,2000-05-04
14557,3259,8,2,2000-02-14
14558,3259,11,3,2000-06-06
14559,3260,10,1,2000-03-09
14560,3260,13,2,2000-01-16
14561,3260,11,3,2000-05-18
14562,3260,5,5,2000-04-05
14563,3261,13,4,2000-01-14
14564,3261,10,2,2000-01-27
14565,3261,12,5,2000-04-08
14566,3261,14,2,2000-05-15
14567,3261,10,2,2000-04-30
14568,3261,14,2,2000-05-02
14569,3262,4,2,2000-04-06
14570,3262,13,4,2000-05-18
14571,3262,10,2,2000-02-16
14572,3262,6,3,2000-03-24
14573,3262,2,2,2000-05-28
14574,3262,3,3,2000-04-30
14575,3263,13,1,2000-01-14
14576,3263,12,3,2000-05-17
14577,3264,1,5,2000-05-27
14578,3264,13,2,2000-05-05
14579,3264,5,3,2000-03-14
14580,3264,10,2,2000-05-16
14581,3264,4,2,2000-01-28
14582,3265,14,5,2000-03-09
14583,3265,6,5,2000-02-14
14584,3266,10,1,2000-06-09
14585,3267,14,5,2000-01-03
14586,3267,7,3,2000-03-19
14587,3267,12,5,2000-06-28
14588,3267,10,3,2000-02-05
14589,3267,3,5,2000-04-21
14590,3268,8,2,2000-05-13
14591,3268,3,2,2000-04-22
14592,3268,12,1,2000-01-30
14593,3268,4,4,2000-01-15
14594,3268,4,3,2000-01-01
14595,3268,9,3,2000-01-21
14596,3269,12,1,2000-05-05
14597,3269,13,3,2000-06-15
14598,3269,14,3,2000-05-27
14599,3270,6,2,2000-01-06
14600,3271,11,3,2000-01-23
14601,3271,13,2,2000-06-17
14602,3271,13,1,2000-02-20
14603,3272,11,5,2000-04-20
14604,3273,10,2,2000-03-27
14605,3273,1,5,2000-01-21
14606,3273,11,4,2000-02-27
14607,3274,14,1,2000-05-20
14608,3275,6,5,2000-03-16
14609,3275,8,2,2000-06-18
14610,3275,6,2,2000-03-10
14611,3276,9,2,2000-05-17
14612,3276,3,5,2000-03-18
14613,3276,9,3,2000-02-18
14614,3277,11,4,2000-02-27
14615,3277,11,1,2000-03-18
14616,3278,5,2,2000-03-02
14617,3278,3,4,2000-03-14
14618,3278,12,2,2000-02-23
14619,3278,11,1,2000-03-26
14620,3278,14,2,2000-02-09
14621,3279,7,2,2000-03-05
14622,3279,9,5,2000-03-03
14623,3279,6,3,2000-06-27
14624,3279,2,3,2000-01-22
14625,3279,4,4,2000-02-06
14626,3279,3,1,2000-05-26
14627,3279,3,5,2000-01-21
14628,3279,10,5,2000-02-29
14629,3280,11,4,2000-01-18
14630,3280,11,3,2000-05-07
14631,3280,1,5,2000-05-21
14632,3280,14,2,2000-01-14
14633,3280,1,3,2000-03-13
14634,3281,12,1,2000-06-01
14635,3281,4,1,2000-05-30
14636,3281,4,3,2000-05-24
14637,3281,4,5,2000-06-07
14638,3281,8,2,2000-02-07
14639,3281,7,3,2000-05-30
14640,3282,10,5,2000-04-06
14641,3282,12,2,2000-01-02
14642,3282,10,1,2000-06-24
14643,3282,10,4,2000-04-05
14644,3282,9,1,2000-06-05
14645,3282,4,4,2000-05-21
14646,3282,9,1,2000-01-18
14647,3282,14,5,2000-05-22
14648,3283,1,2,2000-04-22
14649,3283,14,1,2000-05-08
14650,3283,11,2,2000-03-06
14651,3283,3,2,2000-02-21
14652,3283,13,3,2000-02-27
14653,3283,10,1,2000-04-24
14654,3283,12,2,2000-03-13
14655,3283,12,1,2000-03-24
14656,3284,4,5,2000-05-23
14657,3284,2,5,2000-05-18
14658,3284,10,3,2000-06-23
14659,3284,4,3,2000-03-21
14660,3284,11,1,2000-05-20
14661,3284,14,3,2000-01-20
14662,3285,2,4,2000-04-06
14663,3285,12,2,2000-06-13
14664,3285,11,2,2000-02-13
14665,3285,13,3,2000-06-06
14666,3285,2,1,2000-01-09
14667,3286,6,4,2000-02-06
14668,3286,12,2,2000-05-09
14669,3286,1,2,2000-06-17
14670,3286,1,1,2000-02-10
14671,3286,9,4,2000-01-09
14672,3286,7,4,2000-01-13
14673,3286,7,5,2000-01-26
14674,3286,1,1,2000-06-28
14675,3287,6,3,2000-05-19
14676,3287,7,1,2000-02-21
14677,3287,9,3,2000-01-27
14678,3287,9,5,2000-05-13
14679,3287,14,1,2000-06-04
14680,3287,1,5,2000-02-25
14681,3287,9,4,2000-01-23
14682,3287,2,4,2000-04-02
14683,3288,1,2,2000-01-28
14684,3288,14,2,2000-01-02
14685,3288,8,4,2000-03-10
14686,3289,9,3,2000-03-24
14687,3289,13,5,2000-02-03
14688,3289,6,2,2000-05-15
14689,3289,3,5,2000-06-15
14690,3289,10,2,2000-01-08
14691,3289,6,4,2000-03-08
14692,3290,10,1,2000-02-13
14693,3290,12,4,2000-02-19
14694,3291,7,4,2000-05-14
14695,3292,7,5,2000-01-03
14696,3292,7,2,2000-04-07
14697,3293,12,5,2000-02-26
14698,3293,9,2,2000-04-06
14699,3293,6,1,2000-03-09
14700,3293,2,2,2000-03-23
14701,3293,6,5,2000-05-31
14702,3294,6,1,2000-01-16
14703,3294,10,1,2000-03-09
14704,3294,1,2,2000-04-29
14705,3294,14,3,2000-01-01
14706,3295,3,5,2000-04-11
14707,3296,2,3,2000-03-23
14708,3296,13,4,2000-03-04
14709,3297,6,5,2000-01-09
14710,3297,14,2,2000-04-21
14711,3297,1,4,2000-05-30
14712,3297,5,3,2000-01-30
14713,3298,14,1,2000-06-04
14714,3298,2,5,2000-05-04
14715,3298,14,5,2000-02-05
14716,3298,6,2,2000-05-15
14717,3298,11,1,2000-02-26
14718,3298,2,3,2000-06-14
14719,3298,4,4,2000-03-19
14720,3299,9,1,2000-02-12
14721,3299,13,4,2000-02-26
14722,3300,6,3,2000-02-03
14723,3300,11,3,2000-01-10
14724,3300,1,4,2000-03-03
14725,3301,6,2,2000-02-01
14726,3302,2,1,2000-01-22
14727,3302,7,3,2000-03-01
14728,3302,12,3,2000-01-18
14729,3302,1,4,2000-05-04
14730,3302,10,1,2000-01-11
14731,3302,8,3,2000-03-20
14732,3302,7,2,2000-02-08
14733,3302,13,4,2000-06-17
14734,3303,4,5,2000-03-01
14735,3303,13,4,2000-06-15
14736,3303,1,3,2000-05-03
14737,3304,8,3,2000-05-14
14738,3304,5,3,2000-03-08
14739,3304,3,5,2000-03-17
14740,3304,13,3,2000-02-02
14741,3304,14,3,2000-03-20
14742,3304,10,2,2000-03-15
14743,3304,11,3,2000-04-02
14744,3305,5,4,2000-01-29
14745,3305,8,2,2000-01-29
14746,3305,6,5,2000-06-14
14747,3306,12,1,2000-06-15
14748,3306,5,1,2000-06-23
14749,3306,14,3,2000-06-07
14750,3306,6,4,2000-06-23
14751,3306,10,1,2000-04-21
14752,3306,3,2,2000-02-08
14753,3307,1,2,2000-01-21
14754,3308,14,5,2000-01-26
14755,3308,1,2,2000-04-04
14756,3309,5,4,2000-02-05
14757,3309,5,5,2000-04-27
14758,3309,14,3,2000-05-15
14759,3309,12,2,2000-05-19
14760,3310,1,4,2000-02-11
14761,3310,13,2,2000-06-28
14762,3310,12,3,2000-03-18
14763,3310,1,5,2000-05-31
14764,3310,3,2,2000-01-25
14765,3310,8,3,2000-02-26
14766,3310,3,5,2000-03-04
14767,3311,9,1,2000-06-15
14768,3311,5,1,2000-02-04
14769,3311,14,4,2000-01-11
14770,3312,5,3,2000-05-06
14771,3312,5,4,2000-03-16
14772,3312,3,3,2000-03-02
14773,3312,5,3,2000-04-11
14774,3312,9,1,2000-01-27
14775,3312,10,1,2000-03-08
14776,3312,11,1,2000-03-24
14777,3312,8,2,2000-02-15
14778,3313,11,5,2000-02-25
14779,3314,14,2,2000-02-11
14780,3314,3,3,2000-01-05
14781,3314,10,1,2000-02-27
14782,3314,12,2,2000-04-26
14783,3314,4,1,2000-02-25
14784,3315,2,5,2000-03-03
14785,3315,4,1,2000-01-03
14786,3315,8,1,2000-02-08
14787,3315,5,3,2000-05-10
14788,3315,12,2,2000-02-29
14789,3315,10,3,2000-05-28
14790,3315,13,4,2000-01-15
14791,3316,5,2,2000-06-03
14792,3316,7,3,2000-03-24
14793,3316,9,2,2000-02-10
14794,3316,3,2,2000-04-07
14795,3316,12,4,2000-03-15
14796,3316,8,4,2000-02-27
14797,3316,10,4,2000-06-01
14798,3316,11,5,2000-02-28
14799,3317,4,1,2000-05-15
14800,3317,8,5,2000-06-20
14801,3318,8,1,2000-01-24
14802,3318,8,1,2000-03-13
14803,3318,9,3,2000-01-12
14804,3318,7,1,2000-06-03
14805,3318,12,3,2000-06-12
14806,3318,11,1,2000-01-30
14807,3319,7,2,2000-03-31
14808,3319,5,1,2000-03-24
14809,3319,2,5,2000-03-14
14810,3319,9,2,2000-01-08
14811,3319,12,3,2000-03-15
14812,3320,13,4,2000-02-16
14813,3320,12,1,2000-04-23
14814,3320,13,4,2000-05-29
14815,3320,4,3,2000-02-03
14816,3320,2,1,2000-01-01
14817,3320,4,5,2000-02-09
14818,3321,10,2,2000-02-23
14819,3321,13,5,2000-03-27
14820,3321,7,3,2000-05-16
14821,3321,10,5,2000-01-12
14822,3321,1,4,2000-06-03
14823,3321,3,5,2000-05-15
14824,3322,1,1,2000-04-05
14825,3323,11,3,2000-03-13
14826,3323,5,3,2000-03-06
14827,3323,14,1,2000-03-13
14828,3323,5,5,2000-05-27
14829,3324,10,3,2000-01-29
14830,3324,9,2,2000-02-21
14831,3325,3,3,2000-06-15
14832,3325,14,4,2000-03-17
14833,3325,11,1,2000-05-01
14834,3326,11,3,2000-06-09
14835,3327,2,2,2000-06-08
14836,3327,9,3,2000-02-07
14837,3327,14,4,2000-02-12
14838,3328,7,4,2000-01-25
14839,3328,12,2,2000-04-26
14840,3328,10,1,2000-05-12
14841,3328,5,1,2000-06-11
14842,3328,12,2,2000-03-08
14843,3329,5,3,2000-01-27
14844,3329,5,4,2000-06-16
14845,3329,6,4,2000-04-13
14846,3329,11,3,2000-02-05
14847,3329,6,2,2000-01-19
14848,3330,1,3,2000-02-14
14849,3330,10,3,2000-03-20
14850,3330,2,5,2000-06-03
14851,3330,1,2,2000-03-30
14852,3330,1,2,2000-06-15
14853,3330,2,1,2000-01-04
14854,3330,2,1,2000-02-01
14855,3330,13,1,2000-02-19
14856,3331,14,5,2000-03-05
14857,3331,7,4,2000-04-12
14858,3331,7,1,2000-06-20
14859,3331,4,3,2000-03-18
14860,3331,7,2,2000-04-24
14861,3331,14,4,2000-04-27
14862,3331,13,1,2000-01-19
14863,3332,14,2,2000-01-20
14864,3332,4,1,2000-05-21
14865,3332,2,3,2000-06-14
14866,3333,6,4,2000-02-04
14867,3333,2,1,2000-02-22
14868,3333,6,2,2000-02-29
14869,3333,4,4,2000-04-12
14870,3333,4,1,2000-01-12
14871,3334,5,3,2000-02-04
14872,3334,11,3,2000-01-11
14873,3334,3,3,2000-01-05
14874,3334,7,4,2000-04-27
14875,3335,10,2,2000-04-01
14876,3335,4,2,2000-02-20
14877,3335,13,2,2000-05-03
14878,3335,4,5,2000-02-20
14879,3335,8,1,2000-01-06
14880,3335,14,2,2000-06-01
14881,3335,11,2,2000-06-14
14882,3336,11,1,2000-06-18
14883,3336,8,2,2000-03-12
14884,3336,1,5,2000-05-13
14885,3337,4,1,2000-04-15
14886,3337,2,1,2000-03-22
14887,3337,5,1,2000-06-06
14888,3337,4,2,2000-01-16
14889,3337,2,4,2000-05-17
14890,3338,10,5,2000-03-18
14891,3338,11,4,2000-04-03
14892,3338,14,4,2000-05-10
14893,3338,2,3,2000-03-27
14894,3338,2,4,2000-03-20
14895,3338,11,1,2000-01-18
14896,3339,10,4,2000-06-12
14897,3339,9,4,2000-04-18
14898,3340,8,5,2000-06-06
14899,3340,8,3,2000-04-14
14900,3340,13,3,2000-04-16
14901,3340,11,3,2000-02-06
16456,3673,9,3,2000-06-18
16457,3673,13,1,2000-04-19
16458,3674,13,4,2000-02-03
16459,3674,13,2,2000-06-03
16460,3674,1,2,2000-04-07
16461,3675,3,4,2000-05-17
16462,3675,6,5,2000-02-07
16463,3675,3,1,2000-05-04
16464,3675,9,5,2000-05-20
16465,3675,8,4,2000-02-10
16466,3676,3,3,2000-02-12
16467,3677,14,2,2000-05-05
16468,3677,13,2,2000-03-06
16469,3677,6,2,2000-06-15
16470,3678,9,2,2000-06-01
16471,3678,10,1,2000-01-14
16472,3678,6,5,2000-04-14
16473,3678,13,3,2000-04-09
16474,3678,8,2,2000-03-14
16475,3678,13,1,2000-06-21
16476,3679,14,5,2000-03-26
16477,3679,13,3,2000-01-17
16478,3679,10,3,2000-02-01
16479,3679,9,3,2000-01-31
16480,3679,12,4,2000-04-23
16481,3679,6,3,2000-02-24
16482,3679,12,4,2000-02-03
16483,3679,10,4,2000-06-02
16484,3680,7,1,2000-01-29
16485,3680,9,4,2000-04-05
16486,3680,5,5,2000-05-11
16487,3680,11,5,2000-06-15
16488,3680,6,3,2000-06-15
16489,3681,4,1,2000-03-18
16490,3681,4,1,2000-03-10
16491,3681,14,1,2000-04-15
16492,3681,5,3,2000-01-23
16493,3682,8,1,2000-03-26
16494,3682,4,2,2000-01-04
16495,3682,5,1,2000-03-16
16496,3682,11,1,2000-04-16
16497,3682,11,1,2000-03-05
16498,3682,6,1,2000-02-09
16499,3682,14,4,2000-05-14
16500,3682,3,1,2000-04-22
16501,3683,9,4,2000-04-25
16502,3684,6,3,2000-06-27
16503,3684,8,2,2000-02-21
16504,3684,7,1,2000-01-25
16505,3684,4,5,2000-02-17
16506,3684,11,5,2000-05-13
16507,3685,5,2,2000-02-24
16508,3685,1,2,2000-03-04
16509,3685,9,3,2000-05-20
16510,3685,9,5,2000-06-04
16511,3685,2,5,2000-05-14
16512,3685,1,4,2000-04-03
16513,3685,2,3,2000-03-16
16514,3686,3,4,2000-03-31
16515,3687,8,1,2000-01-26
16516,3687,14,3,2000-02-01
16517,3687,9,5,2000-02-26
16518,3688,4,1,2000-02-06
16519,3688,4,3,2000-01-30
16520,3688,13,2,2000-01-09
16521,3688,1,2,2000-04-15
16522,3688,3,3,2000-04-19
16523,3688,2,1,2000-02-02
16524,3689,4,1,2000-04-27
16525,3689,14,5,2000-01-01
16526,3689,2,1,2000-03-10
16527,3689,1,4,2000-02-06
16528,3689,1,2,2000-01-10
16529,3689,5,2,2000-03-29
16530,3689,1,5,2000-01-08
16531,3690,8,5,2000-01-07
16532,3690,4,5,2000-03-16
16533,3690,2,5,2000-05-07
16534,3691,4,2,2000-02-27
16535,3691,9,5,2000-04-04
16536,3691,4,2,2000-03-12
16537,3691,4,3,2000-03-06
16538,3692,4,2,2000-02-25
16539,3692,6,4,2000-02-15
16540,3692,14,4,2000-02-27
16541,3692,1,2,2000-02-02
16542,3692,6,5,2000-04-01
16543,3693,14,1,2000-01-09
16544,3693,7,2,2000-05-25
16545,3693,8,4,2000-03-30
16546,3693,2,2,2000-03-12
16547,3693,1,4,2000-01-21
16548,3693,7,4,2000-03-11
16549,3694,1,1,2000-06-23
16550,3694,8,4,2000-03-11
16551,3694,13,4,2000-05-17
16552,3694,1,1,2000-06-28
16553,3695,9,1,2000-06-18
16554,3695,12,3,2000-01-10
16555,3695,8,3,2000-06-22
16556,3695,8,3,2000-04-26
16557,3695,5,2,2000-02-29
16558,3695,13,1,2000-01-12
16559,3695,9,3,2000-01-29
16560,3696,12,5,2000-04-16
16561,3697,8,3,2000-02-04
16562,3697,11,1,2000-03-03
16563,3697,5,4,2000-02-01
16564,3697,9,1,2000-05-04
16565,3697,2,5,2000-02-11
16566,3697,2,4,2000-02-10
16567,3697,4,5,2000-01-23
16568,3697,9,1,2000-06-14
16569,3698,2,1,2000-06-24
16570,3698,6,3,2000-04-18
16571,3698,4,5,2000-04-15
16572,3698,1,1,2000-01-22
16573,3698,9,1,2000-03-13
16574,3699,11,3,2000-04-02
16575,3699,1,2,2000-03-31
16576,3699,4,4,2000-04-07
16577,3700,5,4,2000-01-20
16578,3700,8,4,2000-04-12
16579,3700,3,1,2000-04-14
16580,3700,14,1,2000-05-10
16581,3701,6,2,2000-03-27
16582,3701,14,4,2000-01-18
16583,3702,5,2,2000-01-26
16584,3702,9,4,2000-05-02
16585,3702,12,5,2000-03-08
16586,3702,3,1,2000-06-25
16587,3702,2,5,2000-04-30
16588,3702,2,2,2000-04-14
16589,3703,3,4,2000-02-04
16590,3703,4,1,2000-04-20
16591,3703,14,5,2000-04-07
16592,3703,7,4,2000-03-05
16593,3703,6,5,2000-04-02
16594,3703,4,2,2000-03-05
16595,3703,6,3,2000-05-01
16596,3704,14,2,2000-06-01
16597,3705,3,2,2000-04-13
16598,3705,13,5,2000-03-16
16599,3706,7,2,2000-01-12
16600,3706,6,5,2000-03-21
16601,3706,12,2,2000-02-12
16602,3706,12,,2000-01-31
16603,3706,6,3,2000-03-24
16604,3706,2,5,2000-03-21
16605,3706,9,3,2000-02-26
16606,3706,12,2,2000-01-23
16607,3707,5,1,2000-05-03
16608,3707,6,3,2000-03-23
16609,3707,12,5,2000-02-28
16610,3707,9,3,2000-02-20
16611,3708,1,3,2000-02-13
16612,3708,8,4,2000-04-11
16613,3708,8,2,2000-01-19
16614,3708,2,2,2000-03-22
16615,3708,8,4,2000-02-28
16616,3708,13,5,2000-02-05
16617,3708,10,3,2000-05-20
16618,3709,3,4,2000-05-14
16619,3709,14,3,2000-03-11
16620,3709,2,3,2000-06-07
16621,3710,2,2,2000-01-18
16622,3710,6,1,2000-03-23
16623,3710,4,1,2000-05-12
16624,3711,12,1,2000-02-03
16625,3711,8,4,2000-01-10
16626,3711,11,2,2000-06-07
16627,3711,13,2,2000-06-15
16628,3711,7,2,2000-05-10
16629,3712,5,1,2000-03-09
16630,3713,8,5,2000-06-22
16631,3714,6,5,2000-06-21
16632,3714,6,4,2000-06-17
16633,3714,10,2,2000-02-23
16634,3714,9,4,2000-04-26
16635,3714,10,1,2000-03-21
16636,3714,5,1,2000-06-22
16637,3714,3,3,2000-04-09
16638,3714,9,1,2000-03-13
16639,3715,14,2,2000-02-26
16640,3715,8,5,2000-06-28
16641,3715,13,2,2000-05-13
16642,3716,12,1,2000-03-07
16643,3716,2,5,2000-05-03
16644,3716,7,1,2000-05-09
16645,3716,9,4,2000-03-03
16646,3716,4,5,2000-06-15
16647,3716,14,3,2000-01-04
16648,3717,7,3,2000-06-03
16649,3717,14,3,2000-01-14
16650,3717,14,1,2000-05-19
16651,3717,4,3,2000-04-25
16652,3718,11,4,2000-06-14
16653,3718,3,4,2000-02-25
16654,3718,13,4,2000-05-26
16655,3718,10,3,2000-02-21
16656,3719,9,1,2000-04-23
16657,3719,3,2,2000-06-12
16658,3719,7,1,2000-02-24
16659,3720,11,1,2000-02-09
16660,3721,12,5,2000-04-25
16661,3721,2,5,2000-04-07
16662,3721,7,2,2000-02-09
16663,3721,9,3,2000-01-11
16664,3721,6,5,2000-04-09
16665,3721,3,3,2000-02-29
16666,3721,12,2,2000-05-15
16667,3722,14,2,2000-03-25
16668,3722,5,1,2000-02-19
16669,3722,3,2,2000-04-05
16670,3722,4,5,2000-02-15
16671,3722,1,4,2000-02-12
16672,3722,9,2,2000-02-25
16673,3723,6,4,2000-03-25
16674,3723,6,2,2000-02-17
16675,3723,3,5,2000-03-13
16676,3724,11,2,2000-03-29
16677,3724,13,2,2000-01-01
16678,3724,2,5,2000-02-24
16679,3724,9,2,2000-04-06
